Mfr PartNumber,GBWP (kHz),Supply Current (uA),GBWP/uA,min_voltage,max_voltage
LM324KAN,1200,1400,0.8571428571,3,32
LM224KN,1200,1400,0.8571428571,3,32
LM2902NSR,1200,1400,0.8571428571,3,26
LM2902KPWR,1200,1400,0.8571428571,3,26
LM2902KDR,1200,1400,0.8571428571,3,26
LM2902QPWRQ1,1200,1400,0.8571428571,3,26
LM2902QDRQ1,1200,1400,0.8571428571,3,26
LM324KNSR,1200,1400,0.8571428571,3,32
LM2902KVQPWRQ1,1200,1400,0.8571428571,3,32
LM2902KAVQPWRQ1,1200,1400,0.8571428571,3,32
LM346M/NOPB,1200,1400,0.8571428571,3,36
LM324ADRE4,1200,1400,0.8571428571,3,32
LM324ADRG4,1200,1400,0.8571428571,3,32
LM324PWRE4,1200,1400,0.8571428571,3,32
LM224DRE4,1200,1400,0.8571428571,3,32
LM224DRG4,1200,1400,0.8571428571,3,32
LM324DRE4,1200,1400,0.8571428571,3,32
LM324DRG4,1200,1400,0.8571428571,3,32
LM2902DRE4,1200,1400,0.8571428571,3,26
LM2902DRG4,1200,1400,0.8571428571,3,26
LM224ADRE4,1200,1400,0.8571428571,3,32
LM324PWRG3,1200,1400,0.8571428571,3,32
LM324ADBRE4,1200,1400,0.8571428571,3,32
LM324ADBRG4,1200,1400,0.8571428571,3,32
LM224DRG3,1200,1400,0.8571428571,3,32
LM2902PWRG4,1200,1400,0.8571428571,3,26
LM324APWRE4,1200,1400,0.8571428571,3,32
LM324APWRG4,1200,1400,0.8571428571,3,32
LM2902DRG3,1200,1400,0.8571428571,3,26
LM2902PWRG3,1200,1400,0.8571428571,3,26
LM324DE4,1200,1400,0.8571428571,3,32
LM324DG4,1200,1400,0.8571428571,3,32
LM324ADE4,1200,1400,0.8571428571,3,32
LM324ADG4,1200,1400,0.8571428571,3,32
LM2902NSRG4,1200,1400,0.8571428571,3,26
LM2902KDRE4,1200,1400,0.8571428571,3,26
LM2902KPWRE4,1200,1400,0.8571428571,3,26
LM2902KDRG4,1200,1400,0.8571428571,3,26
LM2902KPWRG4,1200,1400,0.8571428571,3,26
LM324PWE4,1200,1400,0.8571428571,3,32
LM324PWG4,1200,1400,0.8571428571,3,32
LM224ADE4,1200,1400,0.8571428571,3,32
LM224DE4,1200,1400,0.8571428571,3,32
LM224DG4,1200,1400,0.8571428571,3,32
LM224ADG4,1200,1400,0.8571428571,3,32
LM324NSRE4,1200,1400,0.8571428571,3,32
LM324NSRG4,1200,1400,0.8571428571,3,32
LM224NE4,1200,1400,0.8571428571,3,32
LM324APWE4,1200,1400,0.8571428571,3,32
LM324APWG4,1200,1400,0.8571428571,3,32
LM2902DE4,1200,1400,0.8571428571,3,26
LM2902DG4,1200,1400,0.8571428571,3,26
LM2902PWE4,1200,1400,0.8571428571,3,26
LM2902PWG4,1200,1400,0.8571428571,3,26
LM324ANSRE4,1200,1400,0.8571428571,3,32
LM324ANSRG4,1200,1400,0.8571428571,3,32
LM2902KNE4,1200,1400,0.8571428571,3,26
LM2902KNSRE4,1200,1400,0.8571428571,3,26
LM2902NE4,1200,1400,0.8571428571,3,26
LM2902KNSRG4,1200,1400,0.8571428571,3,26
LM324NE4,1200,1400,0.8571428571,3,32
LM324ANE4,1200,1400,0.8571428571,3,32
LM2902KD,1200,1400,0.8571428571,3,26
LM2902KDE4,1200,1400,0.8571428571,3,26
LM2902KPWE4,1200,1400,0.8571428571,3,26
LM2902KDG4,1200,1400,0.8571428571,3,26
LM2902KPWG4,1200,1400,0.8571428571,3,26
LM2902KDBE4,1200,1400,0.8571428571,3,26
LM2902KDBG4,1200,1400,0.8571428571,3,26
LM324KDRE4,1200,1400,0.8571428571,3,32
LM324KPWRE4,1200,1400,0.8571428571,3,32
LM2902QPWRG4Q1,1200,1400,0.8571428571,3,26
LM324KDRG4,1200,1400,0.8571428571,3,32
LM324KPWRG4,1200,1400,0.8571428571,3,32
LM324KADRE4,1200,1400,0.8571428571,3,32
LM324KADRG4,1200,1400,0.8571428571,3,32
LM324KAPWRE4,1200,1400,0.8571428571,3,32
LM324KAPWRG4,1200,1400,0.8571428571,3,32
LM224KADRE4,1200,1400,0.8571428571,3,32
LM224KDRE4,1200,1400,0.8571428571,3,32
LM324KNSRE4,1200,1400,0.8571428571,3,32
LM224KADRG4,1200,1400,0.8571428571,3,32
LM224KDRG4,1200,1400,0.8571428571,3,32
LM324KNSRG4,1200,1400,0.8571428571,3,32
LM324KANSRE4,1200,1400,0.8571428571,3,32
LM324KANSRG4,1200,1400,0.8571428571,3,32
LM2902KVQDR,1200,1400,0.8571428571,3,32
LM2902KVQPWR,1200,1400,0.8571428571,3,32
LM2902KVQPWRG4,1200,1400,0.8571428571,3,32
LM2902KVQDRG4Q1,1200,1400,0.8571428571,3,32
LM2902KVQPWRG4Q1,1200,1400,0.8571428571,3,32
LM224KANE4,1200,1400,0.8571428571,3,32
LM324KD,1200,1400,0.8571428571,3,32
LM324KDE4,1200,1400,0.8571428571,3,32
LM324KPWE4,1200,1400,0.8571428571,3,32
LM324KDG4,1200,1400,0.8571428571,3,32
LM324KPWG4,1200,1400,0.8571428571,3,32
LM224ANE4,1200,1400,0.8571428571,3,32
LM2902KAVQPWR,1200,1400,0.8571428571,3,32
LM324KADE4,1200,1400,0.8571428571,3,32
LM324KADG4,1200,1400,0.8571428571,3,32
LM324KAPWE4,1200,1400,0.8571428571,3,32
LM324KAPWG4,1200,1400,0.8571428571,3,32
LM2902KAVQDRG4Q1,1200,1400,0.8571428571,3,32
LM2902KAVQPWRG4Q1,1200,1400,0.8571428571,3,32
LM224KAD,1200,1400,0.8571428571,3,32
LM224KADE4,1200,1400,0.8571428571,3,32
LM224KD,1200,1400,0.8571428571,3,32
LM224KDE4,1200,1400,0.8571428571,3,32
LM324KNE4,1200,1400,0.8571428571,3,32
LM224KADG4,1200,1400,0.8571428571,3,32
LM224KDG4,1200,1400,0.8571428571,3,32
LM324KANE4,1200,1400,0.8571428571,3,32
LM224KNE4,1200,1400,0.8571428571,3,32
LM2902KDB,1200,1400,0.8571428571,3,26
LM324APW,1200,1400,0.8571428571,3,32
NJM2904D,600,700,0.8571428571,3,32
NJM2904M,600,700,0.8571428571,3,32
LM2902PWR,1200,1400,0.8571428571,3,26
LM346MX/NOPB,1200,1400,0.8571428571,3,36
LM2902KDBR,1200,1400,0.8571428571,3,26
LM2902KDBRE4,1200,1400,0.8571428571,3,26
LM2902PWRE4,1200,1400,0.8571428571,3,26
LM2902KDBRG4,1200,1400,0.8571428571,3,26
LM2902KNS,1200,1400,0.8571428571,3,26
LM2902KNSE4,1200,1400,0.8571428571,3,26
LM2902KNSG4,1200,1400,0.8571428571,3,26
LM346N,1200,1400,0.8571428571,3,36
BA10324AFV-E2,500,600,0.8333333333,3,32
BA10324AF-E2,500,600,0.8333333333,3,32
BA10324A,500,600,0.8333333333,3,32
OP290GPZ,20,25,0.8,1.6,36
LMP7704MT/NOPB,2500,3200,0.78125,2.7,12
LMP7704MA/NOPB,2500,3200,0.78125,2.7,12
LMP7704MAX/NOPB,2500,3200,0.78125,2.7,12
LMP7704MTX/NOPB,2500,3200,0.78125,2.7,12
LT1218LCN8#PBF,300,400,0.75,2,10
LT1218LCN8,300,400,0.75,2,10
LT1218LCS8,300,400,0.75,2,10
LT1218LCS8#PBF,300,400,0.75,2,10
LT1218LCS8#TR,300,400,0.75,2,10
LT1218LCS8#TRPBF,300,400,0.75,2,10
"TA75S01F(TE85L,F)",300,400,0.75,3,12
LMC6682BIN,1200,1600,0.75,1.8,10
LMC6682AIN,1200,1600,0.75,1.8,10
LT1880CS5#TRMPBF,1100,1500,0.7333333333,2.7,36
LT1880IS5#TRMPBF,1100,1500,0.7333333333,2.7,36
LT1880CS5#TRM,1100,1500,0.7333333333,2.7,36
LT1880CS5#TR,1100,1500,0.7333333333,2.7,36
LT1880CS5#TRPBF,1100,1500,0.7333333333,2.7,36
LT1880IS5#TR,1100,1500,0.7333333333,2.7,36
LT1880IS5#TRPBF,1100,1500,0.7333333333,2.7,36
LT1880IS5#TRM,1100,1500,0.7333333333,2.7,36
BA10358F-E2,500,700,0.7142857143,3,32
BA10358FV-E2,500,700,0.7142857143,3,32
BA2904SFVM-TR,500,700,0.7142857143,3,32
BA2904SF-E2,500,700,0.7142857143,3,32
BA2904FVM-TR,500,700,0.7142857143,3,32
BA2904F-E2,500,700,0.7142857143,3,32
BA2904FV-E2,500,700,0.7142857143,3,32
BA2902SF-E2,500,700,0.7142857143,3,32
BA2902SFV-E2,500,700,0.7142857143,3,32
BA2902FV-E2,500,700,0.7142857143,3,32
BA2902F-E2,500,700,0.7142857143,3,32
BA2902KN-E2,500,700,0.7142857143,3,32
BA2904HFVM-CTR,500,700,0.7142857143,3,32
BA2904SFV-E2,500,700,0.7142857143,3,32
LM224DR2G,1000,1400,0.7142857143,3,32
LM324DR2G,1000,1400,0.7142857143,3,32
LM324ADR2G,1000,1400,0.7142857143,3,32
LM324DTBR2G,1000,1400,0.7142857143,3,32
LM224DTBR2G,1000,1400,0.7142857143,3,32
LM324ADTBR2G,1000,1400,0.7142857143,3,32
LM2902DTBR2G,1000,1400,0.7142857143,3,32
LM224DG,1000,1400,0.7142857143,3,32
LM324DG,1000,1400,0.7142857143,3,32
LM2902DG,1000,1400,0.7142857143,3,32
LM2902NG,1000,1400,0.7142857143,3,32
LM324ADG,1000,1400,0.7142857143,3,32
LM324NG,1000,1400,0.7142857143,3,32
LM224NG,1000,1400,0.7142857143,3,32
LM324ANG,1000,1400,0.7142857143,3,32
NCV2902DR2G,1000,1400,0.7142857143,3,32
LM2902DR2G,1000,1400,0.7142857143,3,32
BA10358F-E1,500,700,0.7142857143,3,32
BA10358,500,700,0.7142857143,3,32
BA2902SKN-E2,500,700,0.7142857143,3,32
BA10358N,500,700,0.7142857143,3,32
LM324DTBG,1000,1400,0.7142857143,3,32
LM224DTBG,1000,1400,0.7142857143,3,32
LM2902DTBG,1000,1400,0.7142857143,3,32
LM324ADTBG,1000,1400,0.7142857143,3,32
LM2902VDR2G,1000,1400,0.7142857143,3,32
LM2902VDG,1000,1400,0.7142857143,3,32
LM2902VDTBR2G,1000,1400,0.7142857143,3,32
LM2902VDTBG,1000,1400,0.7142857143,3,32
LM2902VNG,1000,1400,0.7142857143,3,32
NCV2902DTBR2G,1000,1400,0.7142857143,3,32
LM224DR2,1000,1400,0.7142857143,3,32
LM2902DR2,1000,1400,0.7142857143,3,32
LM324ADR2,1000,1400,0.7142857143,3,32
LM324DR2,1000,1400,0.7142857143,3,32
LM2902VDTBR2,1000,1400,0.7142857143,3,32
LM2902VDR2,1000,1400,0.7142857143,3,32
LM2902DTBR2,1000,1400,0.7142857143,3,32
LM2902VN,1000,1400,0.7142857143,3,32
LM224DTB,1000,1400,0.7142857143,3,32
LM224DTBR2,1000,1400,0.7142857143,3,32
LM2902DTB,1000,1400,0.7142857143,3,32
LM2902VD,1000,1400,0.7142857143,3,32
LM2902VDTB,1000,1400,0.7142857143,3,32
LM324ADTB,1000,1400,0.7142857143,3,32
LM324ADTBR2,1000,1400,0.7142857143,3,32
LM324DTB,1000,1400,0.7142857143,3,32
LM324DTBR2,1000,1400,0.7142857143,3,32
LT1789CS8-1#PBF,60,85,0.7058823529,2.2,36
LT1789IS8-1#PBF,60,85,0.7058823529,2.2,36
LT1789CS8-1#TR,60,85,0.7058823529,2.2,36
LT1789CS8-1#TRPBF,60,85,0.7058823529,2.2,36
LT1789IS8-1#TR,60,85,0.7058823529,2.2,36
LT1789IS8-1#TRPBF,60,85,0.7058823529,2.2,36
LT1789CS8-1,60,85,0.7058823529,2.2,36
LT1789IS8-1,60,85,0.7058823529,2.2,36
LM358DGKR,700,1000,0.7,3,32
LM358DRG3,700,1000,0.7,3,32
LM358DR,700,1000,0.7,3,32
LM2904DR,700,1000,0.7,3,26
LM2904DGKR,700,1000,0.7,3,26
LM358PWR,700,1000,0.7,3,32
LM258DR,700,1000,0.7,3,32
LM358PSR,700,1000,0.7,3,32
LM258DRG3,700,1000,0.7,3,32
LM2904PWR,700,1000,0.7,3,26
LM358PWRG3,700,1000,0.7,3,32
LM258DGKR,700,1000,0.7,3,32
LM358ADGKR,700,1000,0.7,3,32
LM258ADR,700,1000,0.7,3,32
LM358ADRG4,700,1000,0.7,3,32
LM358APWR,700,1000,0.7,3,32
LM2904QDRQ1,700,1000,0.7,3,26
LM2904VQDRQ1,700,1000,0.7,3,26
LM2904VQPWRQ1,700,1000,0.7,3,26
LM2904D,700,1000,0.7,3,26
LM2904AVQPWRG4,700,1000,0.7,3,26
LM258P,700,1000,0.7,3,32
LM358D,700,1000,0.7,3,32
LM358P,700,1000,0.7,3,32
LM358AD,700,1000,0.7,3,32
LM358AP,700,1000,0.7,3,32
LM358PW,700,1000,0.7,3,32
LM258D,700,1000,0.7,3,32
LM2904PW,700,1000,0.7,3,26
LM2904P,700,1000,0.7,3,26
LM258AD,700,1000,0.7,3,32
LM358PE3,700,1000,0.7,3,32
LM2904VQDRG4,700,1000,0.7,3,26
LM2904AVQDRG4,700,1000,0.7,3,26
LM2904DR,700,1000,0.7,3,26
LM2904VQDR,700,1000,0.7,3,32
LM358DR,700,1000,0.7,3,32
LM258ADGKR,700,1000,0.7,3,32
LM2904QPWRG4Q1,700,1000,0.7,3,26
LM2904QPWRQ1,700,1000,0.7,3,26
LM2904QDRG4Q1,700,1000,0.7,3,26
LM358DRG4,700,1000,0.7,3,32
LM358ADR,700,1000,0.7,3,32
LM2904VQPWRG4,700,1000,0.7,3,26
LM2904AVQPWRQ1,700,1000,0.7,3,26
LM2904AVQPWRG4Q1,700,1000,0.7,3,26
LM2904AVQPWR,700,1000,0.7,3,26
LM258AMDREP,700,1000,0.7,3,32
LM258AP,700,1000,0.7,3,32
LM2904PSR,700,1000,0.7,3,26
LM2904AVQDRG4Q1,700,1000,0.7,3,26
LM2904DE4,700,1000,0.7,3,26
LM2904DG4,700,1000,0.7,3,26
LM358DGKRG4,700,1000,0.7,3,32
LM358DRE4,700,1000,0.7,3,32
LM258DGKRG4,700,1000,0.7,3,32
LM2904DGKRG4,700,1000,0.7,3,26
LM2904DRE4,700,1000,0.7,3,26
LM2904DRG4,700,1000,0.7,3,26
LM2904PWRE4,700,1000,0.7,3,26
LM2904PWRG4,700,1000,0.7,3,26
LM358PSRE4,700,1000,0.7,3,32
LM358PSRG4,700,1000,0.7,3,32
LM358PWRE4,700,1000,0.7,3,32
LM358PWRG4,700,1000,0.7,3,32
LM258ADGKRG4,700,1000,0.7,3,32
LM258ADRE4,700,1000,0.7,3,32
LM258ADRG4,700,1000,0.7,3,32
LM358ADGKRG4,700,1000,0.7,3,32
LM358ADRE4,700,1000,0.7,3,32
LM2904DRG3,700,1000,0.7,3,26
LM2904PWRG3,700,1000,0.7,3,26
LM258DRG4,700,1000,0.7,3,32
LM258PE4,700,1000,0.7,3,32
LM358APWRE4,700,1000,0.7,3,32
LM358APWRG4,700,1000,0.7,3,32
LM358DE4,700,1000,0.7,3,32
LM358DG4,700,1000,0.7,3,32
LM2904PSRE4,700,1000,0.7,3,26
LM2904PSRG4,700,1000,0.7,3,26
LM358PE4,700,1000,0.7,3,32
LM358ADE4,700,1000,0.7,3,32
LM358ADG4,700,1000,0.7,3,32
LM358APE4,700,1000,0.7,3,32
LM258DE4,700,1000,0.7,3,32
LM258DG4,700,1000,0.7,3,32
LM358PWE4,700,1000,0.7,3,32
LM358PWG4,700,1000,0.7,3,32
LM2904PWE4,700,1000,0.7,3,26
LM2904PWG4,700,1000,0.7,3,26
LM258ADE4,700,1000,0.7,3,32
LM2904PE4,700,1000,0.7,3,26
LM358APW,700,1000,0.7,3,32
LM358APWE4,700,1000,0.7,3,32
LM258ADG4,700,1000,0.7,3,32
LM358APWG4,700,1000,0.7,3,32
LM258APE4,700,1000,0.7,3,32
LM2904QDR,700,1000,0.7,3,26
LM2904QDRG4,700,1000,0.7,3,26
LM2904VQDR,700,1000,0.7,3,26
LM2904VQPWR,700,1000,0.7,3,26
LM2904VQPWRG4Q1,700,1000,0.7,3,26
LM2904VQDRG4Q1,700,1000,0.7,3,26
LM2904AVQDRQ1,700,1000,0.7,3,26
LM2904AVQDR,700,1000,0.7,3,26
LM258AMDREPG4,700,1000,0.7,3,32
LM358DGKR,700,1000,0.7,3,32
LM2904DGKR,700,1000,0.7,3,26
LM2904PWR,700,1000,0.7,3,26
LM2904VQPWR,700,1000,0.7,3,32
LM258DRE4,700,1000,0.7,3,32
TL092CPSR,1000,1500,0.6666666667,3,36
LM358DR2G,1000,1500,0.6666666667,3,32
LM2904DR2G,1000,1500,0.6666666667,3,32
LM258DR2G,1000,1500,0.6666666667,3,32
LM358ADR2G,1000,1500,0.6666666667,3,32
LM2904VDR2G,1000,1500,0.6666666667,3,32
NCV2904DR2G,1000,1500,0.6666666667,3,32
LM2902MX/NOPB,1000,1500,0.6666666667,3,26
LM324MX/NOPB,1000,1500,0.6666666667,3,32
LM324AMX/NOPB,1000,1500,0.6666666667,3,32
LM258DG,1000,1500,0.6666666667,3,32
LM258NG,1000,1500,0.6666666667,3,32
LM2904NG,1000,1500,0.6666666667,3,32
LM2904DG,1000,1500,0.6666666667,3,32
LM358NG,1000,1500,0.6666666667,3,32
LM258DMR2G,1000,1500,0.6666666667,3,32
LM358DMR2G,1000,1500,0.6666666667,3,32
LM2904VDG,1000,1500,0.6666666667,3,32
LM2904DMR2G,1000,1500,0.6666666667,3,32
LM2902M/NOPB,1000,1500,0.6666666667,3,26
LM324M/NOPB,1000,1500,0.6666666667,3,32
LM324AM/NOPB,1000,1500,0.6666666667,3,32
TS925IPT,4000,6000,0.6666666667,2.7,12
LM324N/PB,1000,1500,0.6666666667,3,32
LM324AN/PB,1000,1500,0.6666666667,3,32
LM324MT/NOPB,1000,1500,0.6666666667,3,32
TS925IDT,4000,6000,0.6666666667,2.7,12
TS925ID,4000,6000,0.6666666667,2.7,12
LM124J/PB,1000,1500,0.6666666667,3,32
LM224J,1000,1500,0.6666666667,3,32
LM124AJ/PB,1000,1500,0.6666666667,3,32
LM2904ADMR2G,1000,1500,0.6666666667,3,32
NCV2904DMR2G,1000,1500,0.6666666667,3,32
LM358DG,1000,1500,0.6666666667,3,32
LM2902MT/NOPB,1000,1500,0.6666666667,3,26
TS925AIPT,4000,6000,0.6666666667,2.7,12
TL092CPSRE4,1000,1500,0.6666666667,3,36
TL092CPSRG4,1000,1500,0.6666666667,3,36
NJM13403M,2000,3000,0.6666666667,2,14
NJM13403D1,2000,3000,0.6666666667,2,14
LM2904ANG,1000,1500,0.6666666667,3,32
LM2904VDMR2G,1000,1500,0.6666666667,3,32
LM2904VNG,1000,1500,0.6666666667,3,32
LM2902MTX/NOPB,1000,1500,0.6666666667,3,26
LM324MTX/NOPB,1000,1500,0.6666666667,3,32
LM2902N/PB,1000,1500,0.6666666667,3,26
TS925AID,4000,6000,0.6666666667,2.7,12
LM258DR2,1000,1500,0.6666666667,3,32
LM2904DR2,1000,1500,0.6666666667,3,32
LM358DR2,1000,1500,0.6666666667,3,32
LM2904VDMR2,1000,1500,0.6666666667,3,32
LM2904AN,1000,1500,0.6666666667,3,32
TS925AIN,4000,6000,0.6666666667,2.7,12
TS925IN,4000,6000,0.6666666667,2.7,12
LM258DMR2,1000,1500,0.6666666667,3,32
LM2904ADMG,1000,1500,0.6666666667,3,32
LM358DMR2,1000,1500,0.6666666667,3,32
LT1218CS8#PBF,280,425,0.6588235294,2,30
LT1218CN8,280,425,0.6588235294,2,30
LT1218CN8#PBF,280,425,0.6588235294,2,30
LT1218CS8,280,425,0.6588235294,2,30
LT1218CS8#TR,280,425,0.6588235294,2,30
LT1218CS8#TRPBF,280,425,0.6588235294,2,30
TSM104WIPWR,900,1400,0.6428571429,3,30
TSM104WIDR,900,1400,0.6428571429,3,30
TSM104WAIDR,900,1400,0.6428571429,3,30
TSM104WAIPWR,900,1400,0.6428571429,3,30
TSM104WIDT,900,1400,0.6428571429,3,32
TSM104WAID,900,1400,0.6428571429,3,30
TSM104IDT,900,1400,0.6428571429,3,32
TSM104AIDT,900,1400,0.6428571429,3,32
TSM104WIDRE4,900,1400,0.6428571429,3,30
TSM104WIDRG4,900,1400,0.6428571429,3,30
TSM104WIPWRE4,900,1400,0.6428571429,3,30
TSM104WIPWRG4,900,1400,0.6428571429,3,30
TSM104WAIDRE4,900,1400,0.6428571429,3,30
TSM104WAIDRG4,900,1400,0.6428571429,3,30
TSM104WAIPWRE4,900,1400,0.6428571429,3,30
TSM104WAIPWRG4,900,1400,0.6428571429,3,30
TSM104WID,900,1400,0.6428571429,3,30
TSM104WIDE4,900,1400,0.6428571429,3,30
TSM104WIDG4,900,1400,0.6428571429,3,30
TSM104WIPW,900,1400,0.6428571429,3,30
TSM104WIPWE4,900,1400,0.6428571429,3,30
TSM104WIPWG4,900,1400,0.6428571429,3,30
TSM104WAIDE4,900,1400,0.6428571429,3,30
TSM104WAIDG4,900,1400,0.6428571429,3,30
TSM104WAIPW,900,1400,0.6428571429,3,30
TSM104WAIPWE4,900,1400,0.6428571429,3,30
TSM104WAIPWG4,900,1400,0.6428571429,3,30
TSM104WIN,900,1400,0.6428571429,3,32
TSM104WID,900,1400,0.6428571429,3,32
TSM104WAIDT,900,1400,0.6428571429,3,32
TSM104WAIN,900,1400,0.6428571429,3,32
TSM104WAID,900,1400,0.6428571429,3,32
TSM104AID,900,1400,0.6428571429,3,32
TSM104ID,900,1400,0.6428571429,3,32
TSM104AIN,900,1400,0.6428571429,3,32
MAX9939AUB+T,2150,3400,0.6323529412,2.9,5.5
MAX9939AUB+,2150,3400,0.6323529412,2.9,5.5
TLV2344IN,1700,2700,0.6296296296,2,8
TLV2344INE4,1700,2700,0.6296296296,2,8
TLV2344ID,1700,2700,0.6296296296,2,8
TLV2344IPW,1700,2700,0.6296296296,2,8
TLV2344IPWR,1700,2700,0.6296296296,2,8
TLV2344IPWRG4,1700,2700,0.6296296296,2,8
TLV2344IDG4,1700,2700,0.6296296296,2,8
MCP6N11T-001E/MNY,500,800,0.625,1.8,5.5
LMC7101BYM5 TR,500,800,0.625,2.7,12
LMC7101AYM5 TR,500,800,0.625,2.7,12
MCP6N11-001E/SN,500,800,0.625,1.8,5.5
MCP6N11T-001E/SN,500,800,0.625,1.8,5.5
LMC7101AIM5 TR,500,800,0.625,2.7,12
LMC7101BIM5 TR,500,800,0.625,2.7,12
TLC274CPWR,2200,3800,0.5789473684,3,16
TLC274CDR,2200,3800,0.5789473684,3,16
TLC274CN,2200,3800,0.5789473684,3,16
TLC274ACDR,2200,3800,0.5789473684,3,16
TLC274ACD,2200,3800,0.5789473684,3,16
TLC279CD,2200,3800,0.5789473684,3,16
TLC274CPW,2200,3800,0.5789473684,3,16
TLC274ACN,2200,3800,0.5789473684,3,16
TLC274BCN,2200,3800,0.5789473684,3,16
TLC274BCD,2200,3800,0.5789473684,3,16
TLC279CN,2200,3800,0.5789473684,3,16
TLC274CDBR,2200,3800,0.5789473684,3,16
TLC274CDBRG4,2200,3800,0.5789473684,3,16
TLC274CDRG4,2200,3800,0.5789473684,3,16
TLC274CNSR,2200,3800,0.5789473684,3,16
TLC274CNSRG4,2200,3800,0.5789473684,3,16
TLC274CPWRG4,2200,3800,0.5789473684,3,16
TLC274ACDRG4,2200,3800,0.5789473684,3,16
TLC274CNE4,2200,3800,0.5789473684,3,16
TLC274BCDR,2200,3800,0.5789473684,3,16
TLC274BCDRG4,2200,3800,0.5789473684,3,16
TLC274CDB,2200,3800,0.5789473684,3,16
TLC274CDG4,2200,3800,0.5789473684,3,16
TLC274CDBG4,2200,3800,0.5789473684,3,16
TLC274ACDG4,2200,3800,0.5789473684,3,16
TLC274ACNE4,2200,3800,0.5789473684,3,16
TLC274CPWG4,2200,3800,0.5789473684,3,16
TLC274CNS,2200,3800,0.5789473684,3,16
TLC274CNSG4,2200,3800,0.5789473684,3,16
TLC274BCNE4,2200,3800,0.5789473684,3,16
TLC274BCNS,2200,3800,0.5789473684,3,16
TLC274BCNSG4,2200,3800,0.5789473684,3,16
TLC274BCDG4,2200,3800,0.5789473684,3,16
TLC274CD,2200,3800,0.5789473684,3,16
TLC279CDR,2200,3800,0.5789473684,3,16
TLC279CDRG4,2200,3800,0.5789473684,3,16
TLC279CNE4,2200,3800,0.5789473684,3,16
TLC279CDG4,2200,3800,0.5789473684,3,16
TLC279CDBR,2200,3800,0.5789473684,3,16
TLC279CDBRG4,2200,3800,0.5789473684,3,16
TLC279CNS,2200,3800,0.5789473684,3,16
TLC279CNSG4,2200,3800,0.5789473684,3,16
LMC6484IMX/NOPB,1500,2600,0.5769230769,3,15.5
LMC6484AIMX/NOPB,1500,2600,0.5769230769,3,15.5
LMC6484IM/NOPB,1500,2600,0.5769230769,3,15.5
LMC6484IN/NOPB,1500,2600,0.5769230769,3,15.5
LMC6494BEM,1500,2600,0.5769230769,2.5,15.5
LMC6484AIM/NOPB,1500,2600,0.5769230769,3,15.5
LMC6484AIN/NOPB,1500,2600,0.5769230769,3,15.5
LMC6494AEM/NOPB,1500,2600,0.5769230769,2.5,15.5
LMC6494BEM/NOPB,1500,2600,0.5769230769,2.5,15.5
LMC6494BEMX/NOPB,1500,2600,0.5769230769,2.5,15.5
LMC6494BEMX,1500,2600,0.5769230769,2.5,15.5
LMC6494AEMX/NOPB,1500,2600,0.5769230769,2.5,15.5
LMC6464BIM/NOPB,50,90,0.5555555556,3,15.5
LMC6464BIN/NOPB,50,90,0.5555555556,3,15.5
LMC6464AIM/NOPB,50,90,0.5555555556,3,15.5
LMC6464BIMX/NOPB,50,90,0.5555555556,3,15.5
LMC6464AIMX/NOPB,50,90,0.5555555556,3,15.5
LMC6464AIN,50,90,0.5555555556,3,15.5
NE5230DR2G,600,1100,0.5454545455,1.8,15
SA5230DR2G,600,1100,0.5454545455,1.8,15
NCV5230DR2G,600,1100,0.5454545455,1.8,15
SE5230DR2G,600,1100,0.5454545455,1.8,15
SA5230DG,600,1100,0.5454545455,1.8,15
NE5230DG,600,1100,0.5454545455,1.8,15
SA5230NG,600,1100,0.5454545455,1.8,15
SE5230DG,600,1100,0.5454545455,1.8,15
NE5230NG,600,1100,0.5454545455,1.8,15
NE5230D,600,1100,0.5454545455,1.8,15
NE5230DR2,600,1100,0.5454545455,1.8,15
SA5230D,600,1100,0.5454545455,1.8,15
SA5230DR2,600,1100,0.5454545455,1.8,15
SA5230N,600,1100,0.5454545455,1.8,15
SE5230D,600,1100,0.5454545455,1.8,15
SE5230DR2,600,1100,0.5454545455,1.8,15
MAX4208AUA+,750,1400,0.5357142857,2.85,5.5
MAX4208AUA+T,750,1400,0.5357142857,2.85,5.5
TLV2422CPWR,52,100,0.52,2.7,10
TLV2422CD,52,100,0.52,2.7,10
TLV2422AID,52,100,0.52,2.7,10
TLV2422ID,52,100,0.52,2.7,10
TLV2422AIDR,52,100,0.52,2.7,10
TLV2422AIDRG4,52,100,0.52,2.7,10
TLV2422AIPWR,52,100,0.52,2.7,10
TLV2422AIPWRG4,52,100,0.52,2.7,10
TLV2422AQDR,52,100,0.52,2.7,10
TLV2422AQDRG4,52,100,0.52,2.7,10
TLV2422AQDRG4Q1,52,100,0.52,2.7,10
TLV2422AQDRQ1,52,100,0.52,2.7,10
TLV2422CDR,52,100,0.52,2.7,10
TLV2422CDRG4,52,100,0.52,2.7,10
TLV2422CPWRG4,52,100,0.52,2.7,10
TLV2422IDR,52,100,0.52,2.7,10
TLV2422IDRG4,52,100,0.52,2.7,10
TLV2422QDR,52,100,0.52,2.7,10
TLV2422QDRG4,52,100,0.52,2.7,10
TLV2422QDRG4Q1,52,100,0.52,2.7,10
TLV2422QDRQ1,52,100,0.52,2.7,10
